 2.717277 
 2.676538 
 2.739028 
 2.886781 
 2.636437 
 2.779139 
 2.807491 
 2.839717 
 2.750250 
 2.731943 
 2.810242 
 2.828956 
 2.784535 
 2.785434 
 2.758766 
 2.980475 
 2.978689 
 3.147115 
 2.820335 
 2.744601 
 2.759085 
 2.803181 
 2.783209 
 2.808440 
 2.884080 
 2.762013 
 2.817373 
 2.804369 
 2.743091 
 2.811753 
 2.807555 
 2.940116 
