 6.731565 
 6.385141 
 6.335736 
 6.258904 
 6.311610 
 6.263893 
 6.257652 
 6.225451 
 6.337124 
 6.655412 
 6.451791 
 6.385624 
 6.331638 
 5.384053 
 6.374165 
 6.392587 
 6.284293 
 6.313162 
 6.345002 
 6.466087 
 6.303425 
 6.353448 
 6.320778 
 6.425954 
 6.366251 
 6.501451 
 5.238493 
 4.649646 
 4.627385 
 4.637607 
 4.695776 
 4.616157 
